,id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,verification_count,property_type_category,bathrooms_type,amenities_count
5474,46828813,2016-02-24,4,1,3,0,0,1,1,1,53.35298,-6.26395,26,2,2.0,3,1.0,1.0,5925,183.0,3.0,1125.0,7.0,5.0,1.0,2021-08-24,4.86,4.86,4.86,4.86,4.86,4.86,5.0,0,2.0,0.0,2.0,0.0,0.55,2391.0,3,3,3,873
5475,46832098,2015-11-17,2,1,2,1,5,1,1,1,53.32082,-6.21536,9,0,2.0,2,1.0,1.0,5546,149.0,7.0,1125.0,15.0,13.0,1.0,2020-12-22,4.73,4.67,4.8,4.67,4.8,4.73,4.6,0,1.0,1.0,0.0,0.0,0.71,2490.0,1,0,3,515
5476,46849666,2020-04-06,1,4,3,0,1,1,1,1,53.33832,-6.26781,16,0,3.0,7,2.0,2.0,1839,100.0,14.0,1125.0,1.0,0.0,0.0,2021-01-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,7.0,7.0,0.0,0.0,0.05,888.0,2,0,7,247
5477,46867059,2019-04-24,0,0,0,0,1,1,1,0,53.29402,-6.17831,13,0,6.0,9,3.0,3.0,3196,300.0,10.0,180.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,1.0,0.0,0.0,1.3190062812046988,1236.0,2,0,9,419
5478,46900678,2018-05-31,1,4,3,0,1,1,1,1,53.34756,-6.26729,40,2,2.0,4,1.0,1.0,6724,45.0,30.0,125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,1.3190062812046988,1564.0,2,3,4,190
5479,46910042,2019-07-01,1,4,3,0,1,1,0,0,53.28743,-6.15598,13,0,2.0,2,2.0,2.0,2515,70.0,3.0,30.0,1.0,0.0,0.0,2021-02-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.05,1168.0,2,0,3,287
5480,46913278,2012-10-12,4,1,3,0,5,1,1,1,53.34396,-6.23827,9,0,2.0,2,1.0,1.0,6622,84.0,5.0,1125.0,7.0,3.0,0.0,2020-12-24,4.86,5.0,4.71,5.0,5.0,5.0,4.86,1,11.0,11.0,0.0,0.0,0.33,3621.0,1,0,3,290
5481,46979149,2017-07-27,1,4,3,0,1,1,1,1,53.35196,-6.29611,37,2,2.0,4,1.0,1.0,5809,40.0,2.0,40.0,3.0,0.0,0.0,2020-12-24,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1,1.0,0.0,1.0,0.0,0.14,1872.0,2,3,4,534
5482,46985134,2018-12-18,4,1,3,0,1,1,1,1,53.33031,-6.22293,11,0,1.0,2,1.5239777204184215,1.0,3571,79.0,90.0,1125.0,6.0,6.0,1.0,2022-03-11,5.0,5.0,5.0,5.0,5.0,4.83,4.67,0,5.0,2.0,3.0,0.0,0.97,1363.0,2,0,3,998
5483,47070436,2014-05-27,1,4,3,0,5,1,1,1,53.33434,-6.31107,37,2,2.0,4,1.0,1.0,6268,35.0,2.0,31.0,2.0,0.0,0.0,2021-02-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.11,3029.0,1,3,4,295
5484,47090991,2015-11-17,4,1,1,1,1,1,1,2,53.38774,-6.0671,9,0,2.0,5,1.0,2.0,3211,131.0,2.0,90.0,75.0,66.62614730882797,7.1321923032480665,2020-12-30,4.79,4.84,4.95,4.92,4.92,4.95,4.69,0,2.0,2.0,0.0,0.0,3.62,2490.0,2,0,5,549
5485,47114014,2012-10-05,4,1,2,0,5,1,1,1,53.32789,-6.25795,16,0,2.0,2,1.5239777204184215,1.8325749464668095,1364,56.0,22.0,1125.0,10.0,2.0,0.0,2021-01-13,5.0,4.8,4.8,5.0,5.0,5.0,4.6,0,9.0,9.0,0.0,0.0,0.49,3628.0,1,0,3,307
5486,47171197,2020-12-21,4,3,2,0,1,1,1,1,53.31698,-6.31527,37,2,2.0,6,1.0,2.0,2635,65.0,1.0,1125.0,29.0,23.0,2.0,2021-01-25,4.62,4.79,4.34,4.83,4.83,4.48,4.55,0,3.0,0.0,3.0,0.0,1.46,629.0,2,3,6,179
5487,47177737,2020-12-14,4,1,1,0,1,1,1,1,53.34484,-6.26581,38,2,2.0,12,1.0,1.0,3573,51.0,1.0,1125.0,97.0,66.62614730882797,4.0,2021-02-21,3.9,4.18,3.51,4.52,4.44,4.79,4.28,1,5.0,0.0,5.0,0.0,5.11,636.0,2,3,12,398
5488,47286284,2020-12-21,4,3,2,0,1,1,1,1,53.31636,-6.31503,37,2,2.0,6,1.0,1.0,2599,68.0,1.0,1125.0,20.0,12.0,2.0,2021-04-10,4.6,4.65,4.3,4.8,4.65,4.55,4.4,0,3.0,0.0,3.0,0.0,1.15,629.0,2,3,6,193
5489,47381404,2015-04-08,1,4,3,0,1,1,0,3,53.27384,-6.33901,13,0,5.0,9,3.0,3.0,2147,37.0,7.0,30.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,1.3190062812046988,2713.0,2,0,9,327
5490,47390005,2020-12-14,4,1,1,0,1,1,1,1,53.34519,-6.26517,38,2,2.0,21,1.0,1.0,3573,51.0,1.0,1125.0,95.0,65.0,2.0,2021-01-15,3.79,4.2,3.54,4.42,4.38,4.83,4.24,1,5.0,0.0,5.0,0.0,4.7,636.0,2,3,21,398
5491,47448686,2017-04-12,1,4,1,0,5,1,0,1,53.32584,-6.23089,17,0,2.0,2,1.0,1.0,1796,120.0,30.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,1.0,0.0,0.0,1.3190062812046988,1978.0,1,0,3,261
5492,47497124,2018-07-15,3,2,2,0,1,1,1,2,53.4518,-6.15265,31,2,2.0,5,1.0,1.0,6833,93.0,1.0,365.0,5.0,5.0,3.0,2022-07-25,5.0,5.0,5.0,4.8,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,3.0,1519.0,2,3,5,239
5493,47507561,2020-12-22,4,1,1,0,1,1,1,1,53.35069,-6.23699,9,0,2.0,2,1.0,1.0,4640,163.0,3.0,1125.0,12.0,2.0,0.0,2021-01-15,4.83,4.75,4.83,4.83,4.67,4.92,4.58,1,5.0,5.0,0.0,0.0,0.59,628.0,2,0,3,516
5494,47528675,2018-10-03,3,1,1,0,1,1,1,1,53.32674,-6.2411,9,0,2.0,2,1.5239777204184215,1.0,5471,99.0,14.0,126.0,9.0,6.0,1.0,2021-04-29,4.33,4.78,4.22,5.0,4.78,4.78,4.33,0,2.0,2.0,0.0,0.0,0.54,1439.0,2,0,3,636
5495,47532933,2012-10-12,4,1,3,0,5,1,1,1,53.33988,-6.23442,16,0,2.0,2,1.0,1.0,2861,77.0,5.0,1125.0,3.0,0.0,0.0,2021-01-25,5.0,5.0,4.33,5.0,5.0,5.0,4.67,1,11.0,11.0,0.0,0.0,0.15,3621.0,1,0,3,379
5496,47558349,2014-08-12,2,2,0,0,1,1,1,1,53.32261,-6.23908,13,0,6.0,9,3.0,4.0,3952,400.0,2.0,1125.0,8.0,7.0,1.0,2021-06-22,4.63,4.5,4.63,4.75,4.75,4.63,4.63,0,1.0,1.0,0.0,0.0,0.54,2952.0,2,0,9,978
5497,47729024,2014-06-30,1,4,3,0,1,1,1,1,53.34515,-6.24185,31,2,2.0,5,1.0,1.0,2849,55.0,30.0,365.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,1.3190062812046988,2995.0,2,3,5,346
5498,47734995,2015-04-03,4,2,3,0,1,1,1,1,53.34849,-6.23873,16,0,3.0,2,1.0,1.0,5797,176.0,2.0,1125.0,14.0,6.0,0.0,2021-02-22,4.64,4.5,4.5,4.64,4.57,4.86,4.57,1,4.0,4.0,0.0,0.0,0.74,2718.0,2,0,3,579
5499,47756046,2018-12-06,1,4,2,0,0,1,0,1,53.37808,-6.20094,37,2,2.0,6,1.0,1.0,2255,999.0,5.0,999.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,3.0,0.0,3.0,0.0,1.3190062812046988,1375.0,3,3,6,281
5500,47767802,2015-06-13,1,4,3,0,1,1,1,1,53.33255,-6.29673,37,2,2.0,12,1.0,1.8325749464668095,494,30.0,3.0,1125.0,2.0,0.0,0.0,2021-01-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.1,2647.0,2,3,12,203
5501,47856725,2015-08-30,3,1,3,0,1,1,1,1,53.37392,-6.20433,11,0,4.0,2,2.0,2.0,3588,114.0,1.0,3.0,180.0,66.62614730882797,7.1321923032480665,2021-02-14,4.61,4.73,4.86,4.82,4.53,4.77,4.67,0,1.0,1.0,0.0,0.0,7.285079511326536,2569.0,2,0,3,729
5502,47924524,2019-02-08,4,1,1,0,1,1,1,1,53.33291,-6.27409,16,0,3.0,2,1.0,2.0,3513,200.0,7.0,28.0,16.0,13.0,3.0,2021-01-31,4.88,4.94,4.88,4.94,5.0,4.94,4.81,1,1.0,1.0,0.0,0.0,0.81,1311.0,2,0,3,592
5503,47996264,2015-03-01,4,1,3,0,0,1,1,1,53.35065,-6.26504,9,0,4.0,2,1.0,2.0,5702,194.0,3.0,1125.0,57.0,50.0,5.0,2021-05-09,4.79,4.81,4.77,4.89,4.91,4.79,4.68,0,5.0,5.0,0.0,0.0,3.48,2751.0,3,0,3,914
5504,48101880,2012-10-05,4,1,2,0,5,1,1,1,53.32547,-6.25486,16,0,3.0,2,1.0,1.0,1365,225.0,17.0,1125.0,5.0,1.0,0.0,2021-03-26,5.0,5.0,4.8,5.0,5.0,5.0,4.6,0,9.0,9.0,0.0,0.0,0.28,3628.0,1,0,3,289
5505,48155536,2016-07-22,4,3,3,0,0,1,1,1,53.34499,-6.26733,17,0,2.0,2,1.5239777204184215,1.0,3632,114.0,1.0,7.0,133.0,66.62614730882797,5.0,2021-02-18,4.71,4.89,4.8,4.91,4.75,4.97,4.62,0,5.0,5.0,0.0,0.0,6.98,2242.0,3,0,3,804
5506,48156670,2014-11-08,3,1,0,0,0,1,1,1,53.35797,-6.28992,13,0,5.0,7,3.0,3.0,5453,257.0,2.0,365.0,6.0,6.0,0.0,2021-11-28,4.5,4.33,4.5,5.0,4.67,4.17,4.5,0,1.0,1.0,0.0,0.0,0.62,2864.0,3,0,7,16
5507,48178188,2020-03-12,4,1,1,1,5,1,1,1,53.3397,-6.31573,37,2,2.0,4,1.0,1.0,5542,137.0,1.0,30.0,86.0,66.62614730882797,7.1321923032480665,2021-10-10,4.88,4.95,4.85,4.98,4.98,4.79,4.8,1,1.0,0.0,1.0,0.0,7.285079511326536,913.0,1,3,4,720
5508,48251230,2016-08-07,4,1,1,1,1,1,1,1,53.35081,-6.24758,31,2,2.0,3,1.0,1.0,897,55.0,2.0,1125.0,120.0,66.62614730882797,0.0,2021-02-28,4.78,4.83,4.84,4.83,4.91,4.84,4.8,1,1.0,0.0,1.0,0.0,6.41,2226.0,2,3,3,266
5509,48253360,2015-10-15,3,2,3,0,5,1,1,1,53.35958,-6.25314,16,0,2.0,2,1.0,1.0,5921,75.0,60.0,150.0,12.0,10.0,1.0,2021-08-16,4.67,4.83,4.75,4.83,4.92,4.58,4.42,0,9.0,9.0,0.0,0.0,0.92,2523.0,1,0,3,374
5510,48255989,2016-04-12,2,2,2,1,1,1,1,1,53.348,-6.2643,16,0,4.0,2,1.0,1.0,404,174.0,4.0,1125.0,16.0,15.0,1.0,2021-04-02,4.63,4.63,4.69,4.69,4.63,5.0,4.75,0,8.0,8.0,0.0,0.0,0.91,2343.0,2,0,3,208
5511,48290051,2017-01-18,2,3,2,0,1,1,1,1,53.31988,-6.26958,16,0,2.0,2,1.0,1.0,2623,75.0,14.0,1125.0,1.0,0.0,0.0,2021-03-19,5.0,5.0,4.0,5.0,5.0,5.0,4.0,1,14.0,14.0,0.0,0.0,0.06,2062.0,2,0,3,29
5512,48291837,2021-02-23,1,4,3,0,1,1,0,1,53.35669,-6.26934,31,2,2.0,7,1.0,2.0,6876,80.0,2.0,10.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,1.3190062812046988,565.0,2,3,7,112
5513,48293842,2019-11-12,0,0,1,0,5,1,1,1,53.34211,-6.26294,9,0,4.0,2,2.0,2.0,2189,1416.0,14.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,1.0,0.0,0.0,1.3190062812046988,1034.0,1,0,3,252
5514,48355680,2021-01-22,1,4,1,0,1,1,1,1,53.34834,-6.26222,9,0,3.0,2,1.0,1.0,2484,75.0,5.0,8.0,2.0,2.0,0.0,2021-10-04,4.0,4.0,4.0,3.7392377616303087,3.8177630711156203,5.0,4.0,0,1.0,1.0,0.0,0.0,0.17,597.0,2,0,3,200
5515,48366146,2014-10-29,2,2,0,0,0,1,1,1,53.34971,-6.2791,9,0,2.0,2,1.0,1.0,3489,299.0,1.0,30.0,16.0,10.0,2.0,2021-04-13,4.69,4.75,4.69,4.69,4.94,4.88,4.75,0,1.0,1.0,0.0,0.0,0.93,2874.0,3,0,3,994
5516,48520414,2015-07-19,3,2,2,0,5,1,1,1,53.37432,-6.20908,37,2,2.0,3,1.0,1.0,5579,113.0,1.0,14.0,8.0,5.0,0.0,2021-04-27,5.0,5.0,4.75,4.88,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.48,2611.0,1,3,3,647
5517,48559022,2017-07-03,1,4,1,0,1,1,1,2,53.45671,-6.21817,37,2,8.671544170113124,20,4.280988580872517,5.895590181708249,2033,50.0,1.0,7.0,4.0,0.0,0.0,2021-08-10,5.0,5.0,5.0,5.0,5.0,5.0,4.75,1,1.0,0.0,1.0,0.0,0.3,1896.0,2,3,20,338
5518,48621872,2014-01-10,4,1,1,0,1,1,1,1,53.34106,-6.23717,40,2,2.0,3,1.0,1.8325749464668095,7043,70.0,5.0,1125.0,4.0,1.0,0.0,2021-08-16,4.5,4.25,4.25,4.75,4.75,5.0,4.75,1,1.0,0.0,1.0,0.0,0.31,3166.0,2,3,3,954
5519,48624047,2016-06-15,4,3,1,0,1,1,1,1,53.35626,-6.26387,9,0,2.0,2,1.0,1.0,6047,101.0,1.0,90.0,99.0,66.0,3.0,2021-03-21,4.81,4.9,4.81,4.99,4.9,4.71,4.63,0,17.0,17.0,0.0,0.0,5.49,2279.0,2,0,3,808
5520,48696135,2016-06-15,4,3,1,0,1,1,1,1,53.35642,-6.26536,16,0,4.0,2,1.5239777204184215,1.0,5734,127.0,1.0,7.0,127.0,66.62614730882797,6.0,2021-03-26,4.72,4.89,4.85,4.97,4.79,4.69,4.62,0,17.0,17.0,0.0,0.0,7.11,2279.0,2,0,3,721
5521,48697609,2016-06-15,4,3,1,0,1,1,1,1,53.35817,-6.26564,9,0,2.0,2,1.0,1.0,5756,101.0,1.0,90.0,94.0,61.0,5.0,2021-03-21,4.81,4.91,4.86,4.89,4.89,4.64,4.63,0,17.0,17.0,0.0,0.0,5.21,2279.0,2,0,3,844
5522,48699243,2016-06-15,4,3,1,0,1,1,1,1,53.35606,-6.26541,9,0,2.0,2,1.0,1.0,5731,100.0,1.0,7.0,116.0,66.62614730882797,5.0,2021-03-28,4.8,4.84,4.79,4.95,4.87,4.71,4.59,0,17.0,17.0,0.0,0.0,6.52,2279.0,2,0,3,764
5523,48711799,2016-06-15,4,3,1,0,1,1,1,1,53.35685,-6.26354,9,0,2.0,2,1.0,1.0,5735,101.0,1.0,7.0,116.0,66.62614730882797,5.0,2021-03-27,4.85,4.88,4.91,4.93,4.91,4.75,4.74,1,17.0,17.0,0.0,0.0,6.5,2279.0,2,0,3,822
5524,48730144,2021-03-18,4,1,3,0,1,1,1,3,53.28619,-6.444601763230419,47,2,2.0,4,1.5239777204184215,1.8325749464668095,3561,163.0,2.0,365.0,6.0,2.0,0.0,2021-04-16,4.33,4.33,4.83,4.83,4.33,4.5,4.5,1,2.0,0.0,2.0,0.0,0.35,542.0,2,1,4,582
5525,48732165,2021-03-18,4,1,3,0,1,1,1,3,53.28622,-6.444601763230419,47,2,3.0,3,1.5239777204184215,2.0,3731,250.0,2.0,360.0,31.0,27.0,0.0,2021-07-25,4.35,4.03,4.58,4.13,3.94,3.9,4.39,1,2.0,0.0,2.0,0.0,2.24,542.0,2,1,3,609
5526,48900569,2014-06-10,1,4,2,0,1,1,1,1,53.33866,-6.23515,31,2,1.0,3,1.0,1.8325749464668095,1497,80.0,5.0,7.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,1.3190062812046988,3015.0,2,3,3,216
5527,48909326,2016-01-16,4,1,1,1,1,1,1,0,53.23241,-6.12629,37,2,2.0,3,1.0,1.0,618,75.0,1.0,7.0,77.0,58.0,7.0,2021-05-29,4.99,4.99,4.97,4.96,4.99,4.86,4.97,0,1.0,0.0,1.0,0.0,4.89,2430.0,2,3,3,263
5528,48949860,2016-11-06,2,2,2,0,1,1,1,2,53.38416,-6.41355,13,0,8.671544170113124,11,4.280988580872517,5.895590181708249,5507,313.0,15.0,55.0,5.0,5.0,0.0,2022-02-27,5.0,4.8,4.8,4.8,5.0,4.8,4.6,0,11.0,11.0,0.0,0.0,0.76,2135.0,2,0,11,621
5529,48952249,2018-11-21,4,1,0,0,1,1,1,1,53.34112,-6.27485,40,2,1.0,3,1.0,1.0,7031,48.0,1.0,365.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,1.3190062812046988,1390.0,2,3,3,1023
5530,48969872,2016-11-06,2,2,2,0,1,1,1,1,53.34909,-6.27934,16,0,4.0,2,1.0,1.0,6253,210.0,15.0,55.0,2.0,2.0,1.0,2021-09-29,4.0,4.0,4.5,4.5,4.5,5.0,4.5,0,11.0,11.0,0.0,0.0,0.17,2135.0,2,0,3,406
5531,48994110,2018-12-03,4,1,1,0,1,1,1,1,53.35128,-6.27867,31,2,2.0,3,1.0,1.8325749464668095,1402,100.0,1.0,1125.0,11.0,3.0,1.0,2021-06-27,4.36,4.55,4.36,4.82,4.36,4.45,4.09,1,3.0,1.0,2.0,0.0,0.74,1378.0,2,3,3,255
5532,49034711,2012-08-06,4,1,2,0,1,1,1,1,53.39404,-6.16608,13,0,4.0,5,3.0,3.0,5838,169.0,1.0,7.0,3.0,2.0,0.0,2021-07-31,5.0,5.0,4.67,5.0,5.0,5.0,4.67,0,1.0,1.0,0.0,0.0,0.22,3688.0,2,0,5,1018
5533,49056825,2016-11-06,2,2,2,0,1,1,1,1,53.33286,-6.32573,16,0,5.0,2,3.0,4.0,218,177.0,15.0,1125.0,13.0,13.0,2.0,2022-02-28,4.85,4.92,4.77,4.69,4.77,4.77,4.77,0,11.0,11.0,0.0,0.0,1.98,2135.0,2,0,3,387
5534,49057526,2021-03-28,1,4,0,0,5,1,1,1,53.31745,-6.28389,37,2,1.0,6,1.0,1.0,7050,160.0,1.0,2.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,0.0,1.0,0.0,1.3190062812046988,532.0,1,3,6,745
5535,49068966,2017-12-12,4,1,3,0,0,1,1,1,53.33335,-6.26356,16,0,2.0,2,1.0,1.0,4103,204.0,28.0,120.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,33.12594223536922,25.31341984003077,0.0,0.0,1.3190062812046988,1734.0,3,0,3,436
5536,49071541,2017-06-11,1,4,3,0,1,1,0,0,53.29604,-6.17648,13,0,6.0,9,4.0,3.0,2124,200.0,5.0,30.0,1.0,0.0,0.0,2021-07-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,1.0,0.0,0.0,0.07,1918.0,2,0,9,284
5537,49078119,2018-05-09,1,4,3,0,5,1,1,1,53.39525,-6.21141,16,0,3.0,2,2.0,2.0,1715,45.0,45.0,365.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,4.0,1.0,3.0,0.0,1.3190062812046988,1586.0,1,0,3,181
5538,49088703,2017-06-19,0,0,2,0,5,1,1,1,53.34167,-6.29954,31,2,2.0,3,1.0,1.8325749464668095,412,75.0,3.0,1125.0,30.0,26.0,5.0,2021-07-28,4.93,4.87,4.97,4.9,4.93,4.83,4.8,0,1.0,0.0,1.0,0.0,2.19,1910.0,1,3,3,189
5539,49114964,2020-07-16,3,2,0,0,1,1,1,0,53.22583,-6.12437,9,0,5.0,9,2.0,2.0,6158,399.0,7.0,365.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,6.0,6.0,0.0,0.0,1.3190062812046988,787.0,2,0,9,553
5540,49130182,2016-02-01,4,1,1,1,1,1,1,1,53.35802,-6.28556,37,2,1.0,28,1.5239777204184215,1.0,5581,82.0,1.0,10.0,73.0,53.0,1.0,2021-07-02,4.79,4.85,4.71,4.86,4.85,4.62,4.81,1,1.0,0.0,1.0,0.0,5.0,2414.0,2,3,2,590
5541,49167764,2021-04-12,1,4,3,0,1,1,1,1,53.32794,-6.24672,9,0,2.0,2,1.0,1.8325749464668095,3671,110.0,10.0,30.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,1.0,0.0,0.0,1.3190062812046988,517.0,2,0,3,794
5542,49172477,2016-11-06,2,2,2,0,1,1,1,1,53.33271,-6.3235,16,0,5.0,7,2.0,3.0,3518,207.0,2.0,1125.0,15.0,14.0,2.0,2021-07-16,4.6,4.8,4.33,4.8,4.67,4.73,4.4,0,11.0,11.0,0.0,0.0,1.06,2135.0,2,0,7,833
5543,49173594,2016-11-06,2,2,2,0,1,1,1,3,53.34201,-6.39157,13,0,5.0,2,3.0,4.0,6717,200.0,2.0,55.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,11.0,11.0,0.0,0.0,1.3190062812046988,2135.0,2,0,3,267
5544,49229139,2021-04-15,4,1,3,0,1,1,1,1,53.347359,-6.267104,9,0,3.0,2,1.0,2.0,3554,237.0,2.0,28.0,58.0,38.0,3.0,2021-05-01,4.81,4.88,4.57,4.91,4.98,4.95,4.66,0,2.0,2.0,0.0,0.0,3.48,514.0,2,0,3,729
5545,49235778,2016-07-22,4,3,3,0,0,1,1,1,53.34501,-6.26724,17,0,2.0,2,1.5239777204184215,1.0,3881,115.0,1.0,7.0,128.0,66.62614730882797,6.0,2021-04-24,4.73,4.85,4.79,4.9,4.7,4.96,4.62,0,5.0,5.0,0.0,0.0,7.285079511326536,2242.0,3,0,3,773
5546,49242701,2021-04-15,4,1,3,0,1,1,1,1,53.350471,-6.265423,9,0,3.0,2,2.0,2.0,4941,207.0,2.0,28.0,76.0,61.0,6.0,2021-05-03,4.63,4.78,4.39,4.88,4.89,4.92,4.64,0,2.0,2.0,0.0,0.0,4.58,514.0,2,0,3,540
5547,49243153,2017-05-07,4,2,2,0,1,1,0,1,53.34667,-6.27348,40,2,2.0,3,1.0,1.0,1212,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,313
5548,49243160,2017-05-07,4,2,2,0,1,1,0,1,53.34825,-6.2755,40,2,2.0,3,1.0,1.0,1212,1570.0,3.0,1125.0,1.0,0.0,0.0,2021-07-02,4.0,5.0,4.0,5.0,5.0,5.0,5.0,0,33.12594223536922,0.0,20.37498280452004,0.0,0.07,1953.0,2,3,3,313
5549,49243169,2017-05-07,4,2,2,0,1,1,0,1,53.34812,-6.27572,40,2,2.0,3,1.0,1.0,1212,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,313
5550,49243182,2017-05-07,4,2,2,0,1,1,0,1,53.34668,-6.2739,40,2,2.0,3,1.0,1.0,1212,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,313
5551,49243241,2017-05-07,4,2,2,0,1,1,0,1,53.34631,-6.27334,40,2,2.0,3,1.0,1.0,1212,1570.0,3.0,1125.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,33.12594223536922,0.0,20.37498280452004,0.0,1.3190062812046988,1953.0,2,3,3,313
5552,49264443,2016-02-09,1,4,1,1,1,1,1,0,53.30246,-6.23497,16,0,3.0,2,2.0,3.0,3820,100.0,7.0,90.0,15.0,4.0,1.0,2021-06-25,4.93,5.0,4.87,5.0,5.0,4.8,4.93,0,1.0,1.0,0.0,0.0,1.01,2406.0,2,0,3,22
5553,49268908,2012-09-12,1,4,0,0,1,1,1,1,53.31658,-6.30065,13,0,4.0,5,2.0,5.0,327,226.0,3.0,30.0,0.0,0.0,0.0,,4.603238846835222,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,0,1.0,1.0,0.0,0.0,1.3190062812046988,3651.0,2,0,5,503
5554,49286475,2016-10-02,2,1,3,1,5,1,0,0,53.28659,-6.12806,16,0,2.0,2,1.5239777204184215,1.0,18,92.0,7.0,365.0,28.0,17.0,0.0,2021-04-27,4.93,4.96,4.93,5.0,4.96,5.0,4.93,0,1.0,1.0,0.0,0.0,1.67,2170.0,1,0,3,473
5555,49293113,2020-07-16,3,2,0,0,1,1,1,0,53.22743,-6.12608,9,0,5.0,9,2.0,2.0,6710,199.0,7.0,365.0,4.0,4.0,0.0,2021-09-26,4.75,4.75,4.0,4.75,5.0,5.0,4.25,0,6.0,6.0,0.0,0.0,0.34,787.0,2,0,9,222
