id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_days_active,verification_count,property_type_category,bathrooms_type,amenities_count,review_mean
21890318,2015-01-04,1,4,3,0,1,1,0,1,53.34463,-6.28031,16,0,5.0,2,2.0,2.0,4250,150.0,1.0,1125.0,9.0,0.0,0.0,2018-03-19,4.22,4.33,4.0,4.78,4.89,4.78,4.11,0,2.0,1.0,1.0,0.0,0.16,2807.0,2,0,3,443,0.0879817307596921
21905353,2016-04-11,1,4,3,0,1,1,1,2,53.45264,-6.2051,37,2,2.0,3,1.0,1.0,1910,47.0,1.0,4.0,3.0,0.0,0.0,2017-11-29,5.0,5.0,4.67,5.0,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.05,2344.0,2,3,3,317,0.0474270226108461
21910564,2017-11-23,1,4,3,0,1,1,1,1,53.34732,-6.28185,40,2,2.0,4,1.0,1.0,1004,59.0,1.0,5.0,6.0,0.0,0.0,2017-12-10,4.33,4.83,5.0,4.5,4.33,4.5,4.33,0,1.0,0.0,1.0,0.0,0.1,1753.0,2,3,4,182,0.0459760512392091
21921615,2016-04-30,2,2,2,0,1,1,1,1,53.3479,-6.2624,16,0,4.0,2,1.0,1.0,2588,125.0,14.0,1125.0,72.0,5.0,0.0,2017-12-04,4.54,4.75,4.46,4.79,4.72,4.94,4.51,0,33.12594223536922,25.31341984003077,0.0,0.0,1.24,2325.0,2,0,3,185,0.1180416747802573
21922057,2017-09-21,4,1,3,1,1,1,1,1,53.33628,-6.29515,18,0,6.0,9,3.0,3.0,6162,600.0,2.0,1125.0,102.0,26.0,2.0,2017-12-08,4.92,4.88,4.89,4.96,4.96,4.59,4.75,0,1.0,1.0,0.0,0.0,1.76,1816.0,2,0,9,936,0.089534432873215
21924613,2017-11-19,1,4,3,0,1,1,1,1,53.34008,-6.25385,40,2,2.0,4,1.0,1.0,1067,90.0,2.0,4.0,3.0,0.0,0.0,2019-03-17,5.0,5.0,5.0,5.0,5.0,5.0,4.33,0,1.0,0.0,1.0,0.0,0.07,1757.0,2,3,4,185,0.0325462294906739
21947560,2013-09-13,1,4,3,0,1,1,0,1,53.33483,-6.27135,37,2,2.0,4,1.0,1.0,175,50.0,4.0,20.0,20.0,0.0,0.0,2018-01-14,4.9,4.95,4.85,5.0,5.0,4.95,4.55,0,2.0,1.0,1.0,0.0,0.35,3285.0,2,3,4,265,0.0973024731562074
21958214,2016-08-01,1,4,3,0,1,1,1,1,53.34808,-6.29585,56,3,1.0,8,1.0,1.0,944,25.0,2.0,4.0,8.0,0.0,0.0,2017-12-10,4.25,4.63,3.75,4.63,4.75,4.25,4.63,1,1.0,0.0,0.0,1.0,0.14,2232.0,2,3,8,809,0.0807469118894465
21959823,2017-11-27,1,4,3,0,1,1,1,1,53.34107,-6.31869,37,2,2.0,8,1.0,1.0,606,55.0,2.0,1125.0,1.0,0.0,0.0,2018-01-03,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1,1.0,0.0,1.0,0.0,0.02,1749.0,2,3,8,168,0.0222222222222222
21962993,2015-12-13,1,4,3,0,1,1,1,1,53.35523,-6.25697,16,0,2.0,2,1.0,2.0,5623,79.0,2.0,1125.0,47.0,0.0,0.0,2018-02-18,4.23,4.36,4.23,4.6,4.62,4.66,4.15,0,1.0,1.0,0.0,0.0,0.85,2464.0,2,0,3,891,0.111496044380054
21971625,2017-08-14,1,4,3,0,1,1,0,1,53.34453,-6.28102,16,0,2.0,2,1.5239777204184215,1.0,3984,125.0,2.0,7.0,35.0,0.0,0.0,2018-06-16,4.74,4.82,4.74,4.82,4.91,4.88,4.68,1,1.0,1.0,0.0,0.0,0.68,1854.0,2,0,3,465,0.0532781991371702
21971910,2013-02-11,1,4,3,0,0,1,1,1,53.33539,-6.24819,16,0,2.0,2,1.0,1.0,2827,149.0,3.0,1125.0,4.0,0.0,0.0,2018-01-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,2.0,1.0,1.0,0.0,0.07,3499.0,3,0,3,326,0.0637545787545787
21972044,2014-09-23,1,4,3,0,1,1,1,1,53.35109,-6.27467,9,0,6.0,2,2.0,3.0,4163,90.0,28.0,1125.0,176.0,0.0,0.0,2018-01-13,4.33,4.66,4.34,4.6,4.56,4.7,4.43,0,1.0,1.0,0.0,0.0,3.1,2910.0,2,0,3,429,0.1414583831322486
21987467,2015-04-27,3,1,3,0,1,1,1,1,53.34939,-6.25099,16,0,5.0,2,1.0,1.0,2179,164.0,4.0,20.0,2.0,0.0,0.0,2018-03-18,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2.0,1.0,1.0,0.0,0.04,2694.0,2,0,3,267,0.0775555555555555
21988402,2013-11-14,1,4,3,0,0,1,1,1,53.3559,-6.23237,40,2,2.0,3,1.0,1.0,1804,45.0,90.74962204678724,360.0,17.0,0.0,0.0,2018-03-21,5.0,4.94,5.0,5.0,5.0,4.41,4.82,0,1.0,0.0,1.0,0.0,0.31,3223.0,3,3,3,255,0.0659849535829942
21995447,2017-08-08,1,4,3,0,1,1,1,1,53.34974,-6.24244,9,0,4.0,2,2.0,2.0,4158,100.0,60.0,365.0,88.0,0.0,0.0,2018-01-02,4.69,4.8,4.85,4.52,4.83,4.76,4.49,1,1.0,1.0,0.0,0.0,1.54,1860.0,2,0,3,463,0.0976751213372591
22012020,2017-11-30,1,4,3,0,0,1,0,1,53.34392,-6.228,31,2,2.0,3,1.0,1.0,1010,85.0,2.0,30.0,17.0,0.0,0.0,2018-02-26,4.87,4.93,4.73,5.0,5.0,4.73,4.73,0,1.0,0.0,1.0,0.0,0.31,1746.0,3,3,3,169,0.0644385051591306
22013997,2017-11-22,1,4,3,0,1,1,1,1,53.36871,-6.26259,13,0,8.0,7,4.0,4.0,4939,125.0,2.0,1120.0,111.0,0.0,0.0,2018-02-18,4.58,4.74,4.39,4.99,4.95,4.7,4.56,0,2.0,2.0,0.0,0.0,2.0,1754.0,2,0,7,443,0.1036624770722414
22015887,2014-04-10,4,1,1,0,1,1,1,1,53.38012,-6.27814,37,2,2.0,6,1.0,1.0,2736,175.0,2.0,9.0,93.0,0.0,0.0,2017-12-22,4.87,4.97,4.97,4.97,4.95,4.76,4.86,1,1.0,0.0,1.0,0.0,1.62,3076.0,2,3,6,640,0.0720325895133355
22016848,2015-04-27,3,1,3,0,1,1,1,1,53.34987,-6.24683,31,2,2.0,4,1.0,1.0,6285,147.0,1.0,20.0,53.0,18.0,1.0,2017-12-01,4.77,4.75,4.73,4.92,4.96,4.98,4.65,0,2.0,1.0,1.0,0.0,0.91,2694.0,2,3,4,250,0.1220715334311846
22030035,2017-12-01,1,4,3,0,1,1,0,1,53.39755,-6.30505,40,2,2.0,3,1.0,1.0,5009,40.0,1.0,30.0,4.0,0.0,0.0,2017-12-03,3.33,3.5672808323160057,3.055738338062441,4.0,3.81776307111562,3.674308441552984,3.67,0,1.0,0.0,1.0,0.0,0.07,1745.0,2,3,3,496,0.0743135551142006
22031657,2017-07-20,1,4,3,0,1,1,1,1,53.36232,-6.25797,13,0,4.0,5,2.0,2.0,4855,150.0,1.0,21.0,18.0,0.0,0.0,2017-12-16,4.83,4.94,4.76,5.0,5.0,4.76,4.65,0,2.0,1.0,1.0,0.0,0.31,1879.0,2,0,5,487,0.1210368473744591
22033135,2011-12-14,1,4,3,0,1,1,1,1,53.34147,-6.31351,40,2,2.0,3,2.0,2.0,1946,65.0,1.0,1125.0,3.0,0.0,0.0,2018-01-18,5.0,5.0,5.0,5.0,5.0,4.0,4.67,0,1.0,0.0,1.0,0.0,0.05,3924.0,2,3,3,327,0.4583333333333333
22040524,2015-04-22,2,1,3,1,1,1,1,1,53.33047,-6.22684,16,0,2.0,2,1.0,1.0,4664,167.0,14.0,45.0,69.0,6.0,0.0,2018-01-25,4.61,4.74,4.72,4.65,4.75,4.81,4.49,0,1.0,1.0,0.0,0.0,1.22,2699.0,2,0,3,569,0.1135690812053018
22058806,2017-12-03,1,4,3,0,5,1,0,2,53.38653,-6.14332,37,2,2.0,2,1.0,1.0,1060,60.0,2.0,2.0,12.0,0.0,0.0,2018-01-01,4.91,5.0,4.91,5.0,5.0,4.73,5.0,1,1.0,0.0,1.0,0.0,0.21,1743.0,1,3,3,211,0.0919342079246596
22092093,2014-04-25,1,4,3,0,1,1,1,1,53.31513,-6.20688,16,0,3.0,2,1.0,1.0,1739,90.0,3.0,1125.0,3.0,0.0,0.0,2017-12-21,5.0,5.0,4.0,5.0,5.0,4.67,5.0,1,1.0,1.0,0.0,0.0,0.05,3061.0,2,0,3,194,0.0235097764758781
22094685,2014-05-04,1,4,3,0,1,1,1,1,53.34784,-6.29288,13,0,8.671544170113124,2,4.280988580872517,5.895590181708249,4944,195.0,2.0,1124.0,14.0,0.0,0.0,2018-01-02,4.69,4.77,4.38,5.0,5.0,4.38,4.62,1,3.0,1.0,2.0,0.0,0.24,3052.0,2,0,3,496,0.0521000909735857
22123191,2016-11-10,1,4,3,0,1,1,0,1,53.3375,-6.23804,40,2,2.0,3,1.0,1.0,1691,90.0,1.0,7.0,2.0,0.0,0.0,2018-02-11,4.5,5.0,4.5,5.0,5.0,4.5,5.0,1,1.0,0.0,1.0,0.0,0.04,2131.0,2,3,3,182,0.0606617647058823
22142221,2017-12-07,1,4,3,0,1,1,0,1,53.34747,-6.27632,9,0,4.0,2,1.0,2.0,2193,99.0,2.0,1125.0,2.0,0.0,0.0,2019-01-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.05,1739.0,2,0,3,290,0.0982142857142857
22159651,2014-03-22,1,4,3,0,1,1,1,1,53.3503,-6.28572,18,0,6.0,2,3.0,4.0,5221,300.0,1.0,10.0,5.0,0.0,0.0,2018-07-09,5.0,5.0,5.0,5.0,5.0,4.8,5.0,0,1.0,1.0,0.0,0.0,0.1,3095.0,2,0,3,406,0.0538722478238607
22172006,2014-03-04,1,4,3,0,1,1,1,1,53.33434,-6.23937,16,0,4.0,2,2.0,2.0,2489,100.0,5.0,1125.0,1.0,0.0,0.0,2018-01-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.02,3113.0,2,0,3,268,0.017062937062937
22173946,2015-10-14,1,4,3,0,1,1,1,1,53.35072,-6.27446,40,2,2.0,4,1.0,1.0,5394,40.0,6.0,1125.0,1.0,0.0,0.0,2017-12-30,4.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.02,2524.0,2,3,4,373,0.0357142857142857
22190395,2017-11-30,4,1,1,0,1,1,1,1,53.33928,-6.23625,18,0,2.0,2,1.0,1.0,228,164.0,14.0,84.0,85.0,5.0,1.0,2018-01-03,4.96,5.0,4.99,5.0,5.0,4.8,4.83,0,1.0,1.0,0.0,0.0,1.49,1746.0,2,0,3,245,0.0440150889449321
22196451,2016-04-10,3,2,0,0,0,1,1,1,53.36072,-6.27489,37,2,2.0,12,2.0,4.0,2779,80.0,5.0,360.0,4.0,3.0,1.0,2018-07-22,5.0,4.0,4.67,5.0,5.0,5.0,4.67,0,2.0,0.0,2.0,0.0,0.08,2345.0,3,3,12,416,0.2048245614035087
22198486,2017-12-11,1,4,3,0,1,1,1,2,53.4925569505988,-6.10155,16,0,4.0,2,2.0,3.0,5237,131.0,4.0,1125.0,118.0,23.0,2.0,2017-12-28,4.92,4.94,4.97,4.99,4.97,4.98,4.73,0,1.0,1.0,0.0,0.0,2.06,1735.0,2,0,3,725,0.1053514040785819
22210079,2016-01-21,1,4,3,0,1,1,1,1,53.35149,-6.26337,40,2,2.0,4,1.0,2.0,1346,59.0,1.0,5.0,128.0,0.0,0.0,2018-01-28,4.83,4.93,4.88,4.91,4.95,4.95,4.73,0,1.0,0.0,1.0,0.0,2.27,2425.0,2,3,4,280,0.1126006401142245
22217168,2014-11-03,4,1,2,0,1,1,1,1,53.33174,-6.26713,18,0,8.0,11,4.0,5.895590181708249,5806,480.0,2.0,1125.0,123.0,22.0,3.0,2018-02-02,4.42,4.6,4.53,4.86,4.8,4.68,4.43,0,2.0,2.0,0.0,0.0,2.19,2869.0,2,0,11,708,0.0836751672121498
22225926,2017-12-12,4,1,3,0,0,1,1,1,53.32596,-6.25767,13,0,6.0,9,3.0,4.0,4617,292.0,14.0,999.0,18.0,4.0,0.0,2018-05-07,4.88,4.82,4.88,4.94,5.0,4.88,4.35,1,33.12594223536922,25.31341984003077,0.0,0.0,0.34,1734.0,3,0,9,448,0.0778156687567057
22226928,2017-12-12,4,1,3,0,0,1,1,0,53.27533,-6.21751,16,0,4.0,7,2.0,2.0,4558,248.0,42.0,999.0,19.0,4.0,0.0,2018-05-04,4.42,4.47,4.32,4.84,4.84,5.0,4.26,0,33.12594223536922,25.31341984003077,0.0,0.0,0.36,1734.0,3,0,7,528,0.1411215687144589
22226930,2017-12-12,4,1,3,0,0,1,1,0,53.27726,-6.21797,16,0,4.0,7,2.0,2.0,4133,248.0,42.0,999.0,11.0,1.0,1.0,2018-04-03,3.91,4.36,4.09,4.82,4.55,4.73,4.0,0,33.12594223536922,25.31341984003077,0.0,0.0,0.2,1734.0,3,0,7,492,0.1825542406875221
22226931,2017-12-12,4,1,3,0,0,1,1,0,53.27871,-6.21319,16,0,4.0,7,2.0,3.0,4102,248.0,42.0,999.0,3.0,1.0,0.0,2018-07-02,4.33,3.67,3.33,4.33,5.0,4.67,3.33,0,33.12594223536922,25.31341984003077,0.0,0.0,0.06,1734.0,3,0,7,409,0.1454545454545454
22226932,2017-12-12,4,1,3,0,0,1,1,0,53.27715,-6.21144,16,0,5.0,7,2.0,3.0,4615,248.0,42.0,999.0,16.0,1.0,0.0,2018-02-12,4.69,4.88,4.69,4.94,4.69,4.63,4.5,1,33.12594223536922,25.31341984003077,0.0,0.0,0.29,1734.0,3,0,7,518,0.096300454076305
22227789,2017-12-12,4,1,3,0,0,1,1,0,53.27815,-6.18618,16,0,4.0,7,2.0,3.0,4616,248.0,42.0,999.0,12.0,2.0,0.0,2018-05-04,4.58,4.92,4.75,4.75,4.67,4.75,4.5,1,33.12594223536922,25.31341984003077,0.0,0.0,0.23,1734.0,3,0,7,425,0.1246016058072346
22228595,2017-12-12,4,1,3,0,0,1,1,0,53.2533,-6.20979,16,0,4.0,7,2.0,3.0,4620,248.0,21.0,180.0,11.0,6.0,0.0,2018-04-02,4.73,4.82,4.91,5.0,5.0,4.73,4.73,1,33.12594223536922,25.31341984003077,0.0,0.0,0.2,1734.0,3,0,7,546,0.0929992992257721
22229225,2017-09-26,3,3,2,1,1,1,1,3,53.28125,-6.34113,37,2,2.0,5,1.0,1.0,2995,71.0,1.0,10.0,83.0,66.62614730882797,7.1321923032480665,2019-12-01,4.99,4.99,5.0,4.98,4.99,4.76,4.99,0,2.0,0.0,2.0,0.0,2.45,1811.0,2,3,5,483,0.0830508880685351
22235864,2010-08-09,1,4,3,0,1,1,1,1,53.35104,-6.25718,16,0,3.0,2,1.0,2.0,1563,53.0,1.0,1125.0,6.0,0.0,0.0,2018-11-28,4.17,4.0,3.67,3.7392377616303087,3.81776307111562,4.83,3.83,1,1.0,1.0,0.0,0.0,0.13,4416.0,2,0,3,271,0.0788359193329953
22236660,2017-12-13,1,4,3,0,1,1,0,1,53.34745,-6.26672,16,0,6.0,2,2.0,4.0,4195,95.0,3.0,50.0,176.0,0.0,0.0,2018-01-02,4.65,4.87,4.63,4.89,4.93,4.95,4.59,1,3.0,1.0,2.0,0.0,3.08,1733.0,2,0,3,405,0.09737566872796
22236841,2016-01-01,0,0,0,0,1,1,0,0,53.29806,-6.24941,13,0,7.0,13,4.0,5.0,4963,290.0,6.0,30.0,6.0,0.0,0.0,2018-07-12,4.83,4.83,4.67,5.0,4.67,4.83,4.67,0,1.0,1.0,0.0,0.0,0.12,2445.0,2,0,13,680,0.0665566016736842
22238370,2017-12-13,1,4,1,0,1,1,1,0,53.26263,-6.23262,13,0,2.0,2,1.0,1.0,5847,70.0,2.0,1125.0,11.0,4.0,0.0,2018-01-21,4.1,4.4,4.3,4.8,4.7,4.4,4.6,1,1.0,1.0,0.0,0.0,0.19,1733.0,2,0,3,663,0.1550070182342909
22247451,2017-12-13,2,1,2,0,1,1,1,1,53.33988,-6.28134,16,0,4.0,2,1.0,2.0,5361,95.0,6.0,1125.0,33.0,0.0,0.0,2018-03-12,4.85,4.88,4.91,4.88,4.85,4.82,4.73,0,3.0,3.0,0.0,0.0,0.6,1733.0,2,0,3,452,0.0970306458091231
22248418,2017-12-13,1,4,3,0,1,1,0,0,53.29453,-6.24446,37,2,2.0,4,1.0,1.0,3345,60.0,1.0,1125.0,5.0,0.0,0.0,2017-12-25,4.6,5.0,5.0,4.2,4.4,4.8,4.8,1,1.0,0.0,1.0,0.0,0.09,1733.0,2,3,4,400,0.089546783625731
22264870,2014-02-09,1,4,3,0,0,1,1,1,53.32815,-6.25322,44,2,2.0,4,1.0,1.0,2445,60.0,2.0,30.0,4.0,0.0,0.0,2018-05-20,4.0,4.67,3.055738338062441,4.0,4.33,3.674308441552984,3.67,1,1.0,0.0,1.0,0.0,0.08,3136.0,3,3,4,238,0.0729437229437229
22273010,2017-12-15,1,4,3,0,1,1,1,1,53.33868,-6.27959,16,0,4.0,2,1.0,2.0,6606,110.0,1.0,7.0,3.0,0.0,0.0,2018-01-04,5.0,5.0,4.67,5.0,5.0,4.67,5.0,1,1.0,1.0,0.0,0.0,0.05,1731.0,2,0,3,239,0.0613777222375498
22278663,2014-10-31,1,4,3,0,0,1,0,1,53.34012,-6.27796,37,2,2.0,4,1.0,2.0,982,90.0,3.0,4.0,7.0,0.0,0.0,2018-05-20,4.86,5.0,5.0,5.0,5.0,5.0,4.71,1,1.0,0.0,1.0,0.0,0.13,2872.0,3,3,4,207,0.0966311156591016
22280660,2013-06-23,2,2,2,0,1,1,1,1,53.34774,-6.27888,9,0,4.0,2,1.0,2.0,5472,208.0,2.0,1125.0,48.0,29.0,4.0,2018-03-25,4.56,4.81,4.67,4.54,4.73,4.92,4.31,0,13.0,13.0,0.0,0.0,0.88,3367.0,2,0,3,730,0.0962327923687974
22288732,2015-12-03,1,4,3,0,1,1,1,1,53.344,-6.23664,16,0,2.0,2,1.0,2.0,2388,120.0,3.0,1125.0,10.0,0.0,0.0,2018-01-06,4.67,4.78,4.78,5.0,5.0,4.38,4.5,1,1.0,1.0,0.0,0.0,0.18,2474.0,2,0,3,176,0.0808639335492882
22293853,2015-10-04,1,4,3,0,1,1,0,1,53.35391,-6.26578,40,2,2.0,4,1.0,1.0,878,45.0,1.0,1125.0,1.0,0.0,0.0,2017-12-17,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,0.02,2534.0,2,3,4,169,0.1
22305858,2017-11-22,1,4,3,0,1,1,0,1,53.35564,-6.26574,16,0,5.0,7,2.0,3.0,4700,224.0,2.0,1125.0,19.0,0.0,0.0,2018-01-01,4.84,4.95,4.79,4.89,4.89,4.95,4.84,0,1.0,1.0,0.0,0.0,0.33,1754.0,2,0,7,598,0.0793168819581334
22319956,2018-12-04,1,4,3,0,1,1,1,1,53.33297,-6.2854,44,2,2.0,3,1.0,1.0,4673,60.0,2.0,1125.0,3.0,0.0,0.0,2017-12-23,3.0,4.0,3.055738338062441,5.0,5.0,4.0,4.0,0,1.0,0.0,1.0,0.0,0.05,1377.0,2,3,3,431,0.0852941176470588
22337009,2017-12-19,1,4,3,0,0,1,1,1,53.35796,-6.26026,52,1,2.0,3,1.5239777204184215,1.0,1825,96.0,1.0,30.0,17.0,0.0,0.0,2018-02-11,4.29,4.06,4.59,4.88,4.53,4.24,4.29,1,2.0,0.0,0.0,0.0,0.3,1727.0,3,1,3,287,0.1123740083888381
22338601,2015-09-22,1,4,3,0,0,1,1,1,53.33557,-6.23347,40,2,1.0,4,1.0,1.0,3363,55.0,1.0,3.0,1.0,0.0,0.0,2018-01-01,2.288915265867955,4.0,4.0,3.7392377616303087,4.0,4.0,3.289148989235997,1,1.0,0.0,1.0,0.0,0.02,2546.0,3,3,4,606,0.25
22349629,2017-12-19,1,4,3,0,0,1,1,1,53.35796,-6.26026,52,1,4.0,3,1.0,2.0,1876,196.0,1.0,30.0,14.0,0.0,0.0,2018-03-18,4.43,4.36,4.5,4.71,4.57,4.0,4.21,1,2.0,0.0,0.0,0.0,0.26,1727.0,3,1,3,169,0.1284723086344349
22351501,2014-09-18,1,4,3,0,1,1,1,1,53.34409,-6.2807,16,0,2.0,2,1.0,1.0,981,100.0,4.0,10.0,1.0,0.0,0.0,2018-01-24,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0,1.0,1.0,0.0,0.0,0.02,2915.0,2,0,3,205,0.0357142857142857
22361713,2016-08-28,2,1,0,0,1,1,0,1,53.31631,-6.27535,16,0,2.0,2,1.0,1.0,4395,180.0,3.0,1125.0,10.0,0.0,0.0,2018-06-24,4.9,5.0,5.0,5.0,5.0,4.9,4.8,0,1.0,1.0,0.0,0.0,0.19,2205.0,2,0,3,425,0.0655003441948947
22364626,2017-05-10,1,4,3,0,1,1,1,1,53.34642,-6.26543,16,0,3.0,2,1.0,2.0,4207,95.0,2.0,90.0,62.0,0.0,0.0,2018-01-01,4.47,4.71,4.48,4.81,4.94,5.0,4.42,1,1.0,1.0,0.0,0.0,1.08,1950.0,2,0,3,426,0.0937562810886727
22393730,2017-10-02,1,4,3,0,1,1,1,1,53.35273,-6.25334,40,2,2.0,3,1.0,1.0,1078,100.0,3.0,1125.0,1.0,0.0,0.0,2018-03-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1.0,0.0,1.0,0.0,0.02,1805.0,2,3,3,138,0.0909090909090909
22396385,2016-01-16,1,4,3,0,1,1,1,3,53.28885,-6.37368,40,2,2.0,3,1.0,1.0,4761,38.0,3.0,1125.0,1.0,0.0,0.0,2018-01-01,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,0.02,2430.0,2,3,3,396,0.1
22413310,2015-09-25,3,1,3,1,1,1,1,2,53.39647,-6.37737,37,2,1.0,8,1.0,1.0,3112,29.0,1.0,6.0,12.0,5.0,0.0,2018-02-04,5.0,4.83,5.0,5.0,5.0,5.0,5.0,0,8.0,0.0,8.0,0.0,0.21,2543.0,2,3,8,504,0.0911565874533642
22433815,2016-01-20,4,1,2,0,1,1,1,1,53.36654,-6.25853,13,0,8.671544170113124,9,4.280988580872517,5.895590181708249,3767,350.0,6.0,21.0,7.0,3.0,0.0,2018-06-18,5.0,5.0,4.57,4.86,5.0,5.0,5.0,0,1.0,1.0,0.0,0.0,0.14,2426.0,2,0,9,653,0.060116233185559
22458568,2015-04-05,1,4,3,0,0,1,1,1,53.31726,-6.26874,18,0,6.0,7,3.0,3.0,2143,295.0,4.0,1125.0,3.0,0.0,0.0,2018-03-19,5.0,5.0,5.0,5.0,4.67,4.67,5.0,0,1.0,1.0,0.0,0.0,0.05,2716.0,3,0,7,316,0.0648652422845971
22496407,2012-06-22,4,1,1,1,1,1,1,1,53.32486,-6.25293,13,0,8.671544170113124,7,4.280988580872517,5.895590181708249,5787,686.0,1.0,150.0,201.0,53.0,6.0,2018-02-11,4.97,4.97,4.93,4.98,4.99,4.94,4.86,0,3.0,3.0,0.0,0.0,3.6,3733.0,2,0,7,779,0.0830793000773028
22502065,2017-11-14,1,4,3,0,1,1,0,0,53.30013,-6.19493,40,2,2.0,3,1.0,1.0,521,60.0,1.0,1125.0,36.0,0.0,0.0,2018-02-28,4.89,4.89,4.91,4.86,4.94,4.71,4.77,1,1.0,0.0,1.0,0.0,0.65,1762.0,2,3,3,234,0.077594049595633
22506331,2017-10-05,4,1,2,0,1,1,1,0,53.2796,-6.23038,37,2,1.0,6,1.0,1.0,3492,90.0,2.0,5.0,164.0,23.0,3.0,2018-01-27,4.91,4.94,4.91,4.98,4.95,4.87,4.83,0,3.0,0.0,3.0,0.0,2.91,1802.0,2,3,6,550,0.1570212921577899
22511860,2018-01-01,1,4,3,0,1,1,0,1,53.32551,-6.32557,27,2,2.0,7,1.0,1.0,4592,35.0,1.0,28.0,3.0,0.0,0.0,2018-01-21,5.0,5.0,4.67,5.0,5.0,4.33,5.0,1,1.0,0.0,1.0,0.0,0.05,1714.0,2,2,7,356,0.2262220538082607
22512850,2018-01-01,1,4,3,0,1,1,0,1,53.34071,-6.27327,40,2,2.0,4,1.0,1.0,786,38.0,1.0,1125.0,1.0,0.0,0.0,2018-02-13,2.288915265867955,4.776713229252243,4.645670391061431,4.828653182042404,4.8437469186524025,4.732065449761524,4.614546800460579,1,1.0,0.0,1.0,0.0,0.02,1714.0,2,3,4,153,0.1
22523412,2017-01-08,3,1,3,1,1,1,1,1,53.34535,-6.26659,16,0,4.0,9,2.0,2.0,4545,279.0,2.0,30.0,218.0,57.0,2.0,2018-01-17,4.9,4.94,4.86,4.95,4.97,4.95,4.82,0,2.0,2.0,0.0,0.0,3.85,2072.0,2,0,9,467,0.0816131792999474
22524137,2014-05-31,1,4,3,0,1,1,0,1,53.34216,-6.22726,44,2,1.0,4,1.0,1.0,4200,60.0,7.0,1125.0,1.0,0.0,0.0,2018-08-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.02,3025.0,2,3,4,408,0.1666666666666666
22530960,2014-08-19,1,4,3,0,1,1,0,0,53.27406,-6.25243,13,0,6.0,13,4.0,4.0,4064,200.0,14.0,30.0,4.0,0.0,0.0,2018-02-04,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1,1.0,1.0,0.0,0.0,0.07,2945.0,2,0,13,361,0.1702380952380952
22532818,2015-04-15,4,3,3,0,1,1,1,1,53.35523,-6.26015,16,0,4.0,2,1.0,2.0,4628,149.0,14.0,1125.0,107.0,8.0,1.0,2018-01-22,4.69,4.83,4.88,4.95,4.88,4.81,4.5,0,33.12594223536922,25.31341984003077,0.0,0.0,1.89,2706.0,2,0,3,490,0.1048263114366159
22549260,2018-01-02,1,4,3,0,1,1,0,1,53.34199,-6.24181,37,2,2.0,8,1.0,1.0,1023,20.0,1.0,1125.0,1.0,0.0,0.0,2018-01-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1.0,0.0,1.0,0.0,0.02,1713.0,2,3,8,141,0.0721153846153846
22580804,2016-08-19,1,4,3,0,1,1,0,2,53.44538,-6.15201,11,0,2.0,2,1.0,1.0,4930,81.0,1.0,7.0,66.0,0.0,0.0,2018-01-22,4.98,4.97,4.98,4.95,5.0,5.0,4.98,0,1.0,1.0,0.0,0.0,1.17,2214.0,2,0,3,470,0.0556201650825009
22591214,2016-08-27,1,4,3,0,1,1,1,1,53.35192,-6.27503,40,2,2.0,4,1.0,1.0,6408,50.0,1.0,1125.0,36.0,0.0,0.0,2018-02-23,4.47,4.75,4.5,4.81,4.75,4.75,4.67,1,2.0,0.0,2.0,0.0,0.65,2206.0,2,3,4,255,0.0824105761865816
